FIPSCd,CountyName,StateCd,UnemploymentPct,PovertyPct,EducBachlOrHigherPct,PercentDem,PercentRep
39131.0,,,0.069,0.2,0.133,29.9,66.6
39133.0,,,0.05,0.11800000000000001,0.275,42.5,52.7
39135.0,,,0.044000000000000004,0.099,0.14400000000000002,21.1,75.1
39137.0,,,0.035,0.064,0.19,15.6,80.0
39139.0,,,0.054000000000000006,0.134,0.172,29.1,66.6
39141.0,,,0.051,0.163,0.16,34.2,61.6
39143.0,,,0.047,0.111,0.152,35.4,58.4
39145.0,,,0.07,0.214,0.152,29.9,66.7
39147.0,,,0.047,0.136,0.153,30.8,62.0
39149.0,,,0.040999999999999995,0.081,0.171,17.9,78.5
39151.0,,,0.052000000000000005,0.14300000000000002,0.228,39.0,56.4
39153.0,,,0.05,0.129,0.316,52.0,43.8
39155.0,,,0.07200000000000001,0.154,0.187,44.8,51.2
39157.0,,,0.05,0.128,0.151,29.7,65.1
39159.0,,,0.037000000000000005,0.052000000000000005,0.308,28.4,66.3
39161.0,,,0.039,0.114,0.16399999999999998,19.6,76.0
39163.0,,,0.068,0.198,0.10300000000000001,24.7,70.4
39165.0,,,0.040999999999999995,0.047,0.419,28.9,66.5
39167.0,,,0.062000000000000006,0.146,0.187,27.0,68.6
39169.0,,,0.039,0.129,0.21,30.2,65.1
39171.0,,,0.044000000000000004,0.107,0.146,25.3,69.1
39173.0,,,0.044000000000000004,0.10800000000000001,0.322,42.4,50.9
39175.0,,,0.037000000000000005,0.08800000000000001,0.15,23.9,70.7
40001.0,,,0.05,0.272,0.136,21.2,73.5
40003.0,,,0.026000000000000002,0.158,0.209,9.6,85.6
40005.0,,,0.053,0.19100000000000003,0.146,15.9,81.3
40007.0,,,0.026000000000000002,0.12400000000000001,0.19899999999999998,7.9,88.8
40009.0,,,0.038,0.17300000000000001,0.167,12.7,83.5
40011.0,,,0.027999999999999997,0.177,0.17,18.7,76.0
40013.0,,,0.038,0.182,0.225,20.3,75.9
40015.0,,,0.044000000000000004,0.21100000000000002,0.17,25.9,69.3
40017.0,,,0.035,0.075,0.262,21.1,72.3
40019.0,,,0.045,0.17,0.204,21.6,74.2
40021.0,,,0.054000000000000006,0.212,0.24,33.1,60.6
40023.0,,,0.061,0.263,0.125,19.6,77.5
40025.0,,,0.023,0.174,0.212,6.5,89.3
40027.0,,,0.035,0.11599999999999999,0.321,35.5,57.1
40029.0,,,0.054000000000000006,0.22100000000000003,0.166,17.2,79.1
40031.0,,,0.044000000000000004,0.168,0.219,35.2,58.9
40033.0,,,0.04,0.185,0.158,16.3,78.9
40035.0,,,0.043,0.198,0.147,21.6,74.1
40037.0,,,0.05,0.163,0.156,20.3,74.8
40039.0,,,0.032,0.149,0.265,20.0,74.2
40041.0,,,0.044000000000000004,0.184,0.165,21.1,75.2
40043.0,,,0.028999999999999998,0.135,0.218,9.9,87.4
40045.0,,,0.032,0.135,0.21600000000000003,8.5,88.2
40047.0,,,0.039,0.14,0.225,20.2,73.8
40049.0,,,0.042,0.171,0.155,17.6,78.3
40051.0,,,0.04,0.132,0.189,17.4,77.7
40053.0,,,0.026000000000000002,0.127,0.259,13.0,83.0
40055.0,,,0.052000000000000005,0.259,0.14300000000000002,17.0,78.2
40057.0,,,0.038,0.244,0.225,23.0,73.2
40059.0,,,0.03,0.111,0.23800000000000002,8.8,88.0
40061.0,,,0.066,0.204,0.129,18.6,78.1
40063.0,,,0.055,0.23600000000000002,0.12400000000000001,21.2,74.9
40065.0,,,0.038,0.174,0.21100000000000002,18.9,76.5
40067.0,,,0.055,0.23,0.125,15.6,81.2
40069.0,,,0.039,0.18,0.166,19.5,77.0
40071.0,,,0.054000000000000006,0.166,0.201,22.2,72.5
40073.0,,,0.027999999999999997,0.098,0.237,12.8,84.1
40075.0,,,0.053,0.253,0.171,22.0,74.3
40077.0,,,0.07400000000000001,0.174,0.163,19.7,76.4
40079.0,,,0.057999999999999996,0.22399999999999998,0.149,18.9,77.6
40081.0,,,0.043,0.162,0.14300000000000002,17.3,77.4
40083.0,,,0.037000000000000005,0.12400000000000001,0.28,22.4,71.8
40085.0,,,0.03,0.134,0.14800000000000002,19.4,77.1
40087.0,,,0.035,0.10400000000000001,0.24100000000000002,17.2,78.1
40089.0,,,0.063,0.26,0.135,16.8,80.7
40091.0,,,0.077,0.19899999999999998,0.136,26.7,69.1
40093.0,,,0.032,0.11900000000000001,0.167,9.1,86.5
40095.0,,,0.046,0.158,0.146,20.0,76.6
40097.0,,,0.047,0.172,0.154,21.8,73.5
40099.0,,,0.037000000000000005,0.155,0.198,19.7,75.5
40101.0,,,0.051,0.24800000000000003,0.189,32.9,62.1
40103.0,,,0.033,0.128,0.239,18.5,76.1
40105.0,,,0.054000000000000006,0.17,0.115,17.5,78.4
40107.0,,,0.06,0.242,0.121,24.0,71.0
40109.0,,,0.04,0.159,0.312,41.2,51.7
40111.0,,,0.063,0.18100000000000002,0.146,31.4,64.1
40113.0,,,0.051,0.168,0.18,29.5,66.3
40115.0,,,0.043,0.19899999999999998,0.14,24.2,71.4
40117.0,,,0.053,0.185,0.157,21.1,74.3
40119.0,,,0.036000000000000004,0.23800000000000002,0.368,31.7,60.0
40121.0,,,0.052000000000000005,0.177,0.163,21.5,73.9
40123.0,,,0.038,0.179,0.281,24.5,70.3
40125.0,,,0.040999999999999995,0.152,0.18,23.6,70.1
40127.0,,,0.062000000000000006,0.2,0.152,16.7,79.9
40129.0,,,0.032,0.166,0.20800000000000002,8.6,87.9
40131.0,,,0.044000000000000004,0.10099999999999999,0.23500000000000001,19.3,75.7
40133.0,,,0.057,0.22100000000000003,0.139,25.7,69.9
40135.0,,,0.054000000000000006,0.20500000000000002,0.138,21.2,75.4
40137.0,,,0.062000000000000006,0.15,0.174,17.2,79.2
40139.0,,,0.031000000000000003,0.168,0.20800000000000002,14.8,80.0
40141.0,,,0.042,0.23,0.152,24.3,71.8
40143.0,,,0.043,0.14400000000000002,0.309,35.6,58.4
40145.0,,,0.044000000000000004,0.1,0.227,21.5,73.5
40147.0,,,0.045,0.14300000000000002,0.27,22.7,71.2
40149.0,,,0.044000000000000004,0.162,0.215,12.7,83.2
40151.0,,,0.026000000000000002,0.146,0.312,14.2,80.4
40153.0,,,0.040999999999999995,0.139,0.19899999999999998,11.5,83.6
41001.0,,,0.055,0.177,0.226,21.0,72.7
41003.0,,,0.032,0.16,0.538,62.4,28.6
41005.0,,,0.037000000000000005,0.083,0.354,49.5,43.4
41007.0,,,0.040999999999999995,0.122,0.245,49.0,42.9
41009.0,,,0.051,0.12300000000000001,0.18600000000000003,39.7,51.7
41011.0,,,0.055,0.19899999999999998,0.18600000000000003,34.3,58.6
41013.0,,,0.063,0.133,0.179,22.3,72.1
41015.0,,,0.061,0.155,0.23500000000000001,35.0,58.8
41017.0,,,0.042,0.09699999999999999,0.337,44.4,48.2
41019.0,,,0.053,0.149,0.17,27.1,66.4
41021.0,,,0.042,0.11199999999999999,0.192,23.6,67.4
41023.0,,,0.069,0.153,0.20500000000000002,17.5,76.4
41025.0,,,0.063,0.157,0.192,17.7,75.4
41027.0,,,0.036000000000000004,0.106,0.302,61.2,31.0
41029.0,,,0.047,0.14300000000000002,0.268,42.0,51.1
41031.0,,,0.055999999999999994,0.172,0.16899999999999998,32.6,60.1
41033.0,,,0.054000000000000006,0.17800000000000002,0.17600000000000002,31.0,62.4
41035.0,,,0.059000000000000004,0.192,0.189,24.2,69.0
41037.0,,,0.057,0.189,0.14800000000000002,16.5,78.7
41039.0,,,0.044000000000000004,0.166,0.29600000000000004,55.5,36.6
41041.0,,,0.048,0.162,0.24100000000000002,51.2,41.2
41043.0,,,0.047,0.14300000000000002,0.18600000000000003,31.9,59.7
41045.0,,,0.046,0.222,0.132,22.2,71.8
41047.0,,,0.043,0.152,0.226,44.0,49.0
41049.0,,,0.044000000000000004,0.142,0.098,25.2,67.6
41051.0,,,0.036000000000000004,0.14400000000000002,0.438,76.0,17.6
41053.0,,,0.043,0.147,0.306,42.5,49.5
41055.0,,,0.047,0.122,0.17600000000000002,20.5,73.9
41057.0,,,0.042,0.139,0.207,43.0,48.9
41059.0,,,0.048,0.156,0.159,28.6,64.2
41061.0,,,0.053,0.133,0.24,25.8,67.2
41063.0,,,0.057,0.135,0.258,26.3,67.6
41065.0,,,0.042,0.138,0.198,41.2,50.8
41067.0,,,0.035,0.08,0.424,59.4,32.7
41069.0,,,0.04,0.20600000000000002,0.158,19.3,73.6
41071.0,,,0.038,0.11,0.254,41.3,50.1
42001.0,,,0.037000000000000005,0.08199999999999999,0.22100000000000003,29.9,66.3
42003.0,,,0.047,0.11199999999999999,0.4,56.4,40.0
42005.0,,,0.061,0.129,0.152,22.5,74.5
42007.0,,,0.055,0.111,0.24,38.2,58.3
42009.0,,,0.052000000000000005,0.12300000000000001,0.138,15.4,82.8
42011.0,,,0.046,0.11699999999999999,0.239,42.7,52.9
42013.0,,,0.048,0.145,0.203,25.2,71.5
42015.0,,,0.051,0.133,0.18,24.7,70.7
42017.0,,,0.042,0.061,0.394,48.4,47.8
42019.0,,,0.046,0.084,0.34600000000000003,29.2,66.7
42021.0,,,0.06,0.15,0.209,29.6,67.3
42023.0,,,0.068,0.151,0.159,23.2,73.9
42025.0,,,0.055,0.125,0.16,31.0,65.2
42027.0,,,0.037000000000000005,0.172,0.43700000000000006,48.5,46.6
42029.0,,,0.036000000000000004,0.063,0.51,52.6,43.3
42031.0,,,0.055999999999999994,0.161,0.218,24.3,71.8
42033.0,,,0.059000000000000004,0.15,0.141,23.6,73.1
42035.0,,,0.061,0.162,0.18,30.5,65.4
42037.0,,,0.052000000000000005,0.135,0.21600000000000003,31.3,64.1
42039.0,,,0.055,0.146,0.204,28.7,67.2
42041.0,,,0.038,0.073,0.34700000000000003,38.5,57.1
42043.0,,,0.045,0.121,0.298,49.4,46.6
42045.0,,,0.045,0.098,0.37700000000000006,59.4,37.4
42047.0,,,0.048,0.099,0.185,26.3,70.0
42049.0,,,0.057,0.157,0.27399999999999997,46.8,48.8
42051.0,,,0.069,0.179,0.154,33.4,64.4
42053.0,,,0.067,0.22,0.07,26.1,70.1
42055.0,,,0.044000000000000004,0.09699999999999999,0.20600000000000002,25.0,71.5
42057.0,,,0.051,0.126,0.135,13.4,84.2
42059.0,,,0.059000000000000004,0.147,0.18,27.8,69.5
42061.0,,,0.06,0.149,0.153,23.0,73.7
42063.0,,,0.057999999999999996,0.147,0.227,30.4,66.1
42065.0,,,0.055999999999999994,0.142,0.158,18.5,78.3
42067.0,,,0.046,0.122,0.14,17.4,79.2
42069.0,,,0.051,0.14300000000000002,0.27,50.2,46.8
42071.0,,,0.038,0.099,0.265,37.7,57.3
42073.0,,,0.06,0.133,0.20800000000000002,34.4,62.4
42075.0,,,0.040999999999999995,0.10800000000000001,0.204,30.3,65.9
42077.0,,,0.05,0.12400000000000001,0.29100000000000004,50.4,45.9
42079.0,,,0.059000000000000004,0.138,0.228,38.8,58.4
42081.0,,,0.055999999999999994,0.129,0.22100000000000003,25.7,70.5
42083.0,,,0.061,0.17300000000000001,0.174,24.4,71.7
42085.0,,,0.054000000000000006,0.12400000000000001,0.223,35.6,60.6
42087.0,,,0.053,0.127,0.122,19.5,77.0
42089.0,,,0.057999999999999996,0.09300000000000001,0.24,48.4,48.1
42091.0,,,0.038,0.057999999999999996,0.48200000000000004,58.7,37.6
42093.0,,,0.038,0.099,0.305,33.4,61.8
42095.0,,,0.049,0.1,0.28800000000000003,46.2,50.0
42097.0,,,0.055999999999999994,0.14300000000000002,0.154,26.3,69.8
42099.0,,,0.043,0.095,0.166,21.9,73.8
42101.0,,,0.062000000000000006,0.253,0.271,82.4,15.5
42103.0,,,0.059000000000000004,0.091,0.265,35.5,61.5
42105.0,,,0.065,0.165,0.15,16.7,80.3
42107.0,,,0.057999999999999996,0.121,0.16,26.7,70.0
42109.0,,,0.044000000000000004,0.113,0.17500000000000002,24.4,71.7
42111.0,,,0.06,0.126,0.157,20.6,76.5
42113.0,,,0.06,0.139,0.165,23.9,73.2
42115.0,,,0.047,0.131,0.17500000000000002,26.4,69.2
42117.0,,,0.059000000000000004,0.151,0.20199999999999999,21.0,74.6
42119.0,,,0.043,0.122,0.23800000000000002,35.3,60.9
42121.0,,,0.061,0.142,0.172,26.7,69.0
42123.0,,,0.053,0.139,0.189,27.4,68.3
42125.0,,,0.052000000000000005,0.094,0.29,35.5,60.8
42127.0,,,0.051,0.129,0.204,28.6,68.3
42129.0,,,0.052000000000000005,0.099,0.28,32.7,64.1
42131.0,,,0.053,0.11900000000000001,0.188,28.8,67.4
42133.0,,,0.043,0.094,0.237,33.2,62.5
44001.0,,,0.038,0.077,0.46799999999999997,58.9,36.1
44003.0,,,0.040999999999999995,0.085,0.321,47.2,47.9
44005.0,,,0.039,0.09,0.465,57.0,37.7
44007.0,,,0.047,0.147,0.278,58.6,37.4
44009.0,,,0.04,0.08900000000000001,0.45,52.2,42.2
45001.0,,,0.046,0.203,0.147,34.6,62.9
45003.0,,,0.040999999999999995,0.14800000000000002,0.258,34.0,61.5
45005.0,,,0.069,0.36700000000000005,0.094,76.1,22.0
45007.0,,,0.039,0.14400000000000002,0.20800000000000002,26.2,69.9
45009.0,,,0.075,0.265,0.19100000000000003,62.7,35.5
45011.0,,,0.06,0.277,0.11699999999999999,46.4,51.6
45013.0,,,0.040999999999999995,0.107,0.39799999999999996,40.6,54.9
45015.0,,,0.038,0.11699999999999999,0.233,38.6,56.0
45017.0,,,0.052000000000000005,0.182,0.182,47.3,50.1
45019.0,,,0.035,0.133,0.419,50.6,42.8
45021.0,,,0.05,0.20199999999999999,0.15,28.0,69.7
45023.0,,,0.061,0.193,0.14300000000000002,46.3,51.2
45025.0,,,0.043,0.22100000000000003,0.113,41.6,55.9
45027.0,,,0.06,0.23199999999999998,0.149,50.4,47.8
45029.0,,,0.048,0.22399999999999998,0.154,44.2,52.7
45031.0,,,0.053,0.219,0.17800000000000002,46.8,50.5
45033.0,,,0.057,0.298,0.11199999999999999,49.9,48.2
45035.0,,,0.039,0.1,0.27399999999999997,38.4,55.9
45037.0,,,0.046,0.17300000000000001,0.195,38.6,58.8
45039.0,,,0.07400000000000001,0.193,0.17600000000000002,61.6,35.8
45041.0,,,0.045,0.18600000000000003,0.225,46.1,51.1
45043.0,,,0.055999999999999994,0.171,0.271,42.0,55.0
45045.0,,,0.037000000000000005,0.12400000000000001,0.33299999999999996,34.7,59.4
45047.0,,,0.045,0.18300000000000002,0.233,37.2,59.0
45049.0,,,0.044000000000000004,0.251,0.11699999999999999,58.7,39.6
45051.0,,,0.05,0.161,0.23,29.5,67.3
45053.0,,,0.037000000000000005,0.19899999999999998,0.14800000000000002,54.8,42.9
45055.0,,,0.045,0.14400000000000002,0.204,35.6,60.5
45057.0,,,0.047,0.136,0.251,35.4,60.9
45059.0,,,0.044000000000000004,0.219,0.146,33.4,63.3
45061.0,,,0.06,0.258,0.11599999999999999,63.7,34.4
45063.0,,,0.036000000000000004,0.11699999999999999,0.30100000000000005,28.8,65.6
45065.0,,,0.045,0.185,0.193,47.5,50.8
45067.0,,,0.07400000000000001,0.275,0.16399999999999998,59.9,38.2
45069.0,,,0.065,0.28,0.08900000000000001,57.3,41.1
45071.0,,,0.042,0.19,0.171,37.0,59.6
45073.0,,,0.044000000000000004,0.16,0.242,23.8,71.9
45075.0,,,0.07200000000000001,0.244,0.201,67.6,30.7
45077.0,,,0.040999999999999995,0.153,0.23600000000000002,21.1,73.9
45079.0,,,0.043,0.16899999999999998,0.37700000000000006,64.0,31.1
45081.0,,,0.039,0.18,0.163,32.8,64.6
45083.0,,,0.04,0.13699999999999998,0.23800000000000002,33.0,63.0
45085.0,,,0.052000000000000005,0.19100000000000003,0.195,54.5,42.5
45087.0,,,0.054000000000000006,0.18,0.125,39.1,58.4
45089.0,,,0.064,0.268,0.126,66.1,32.3
45091.0,,,0.04,0.11199999999999999,0.311,36.4,58.4
46003.0,,,0.027999999999999997,0.109,0.20199999999999999,24.2,69.2
46005.0,,,0.027000000000000003,0.157,0.196,28.2,65.8
46007.0,,,0.042,0.349,0.17300000000000001,35.9,58.0
46009.0,,,0.027999999999999997,0.131,0.19,23.7,70.8
46011.0,,,0.03,0.13,0.40399999999999997,38.5,53.2
46013.0,,,0.028999999999999998,0.109,0.28800000000000003,33.8,59.7
46015.0,,,0.028999999999999998,0.14300000000000002,0.254,25.0,68.4
46017.0,,,0.07200000000000001,0.433,0.08900000000000001,60.4,34.9
46019.0,,,0.034,0.13699999999999998,0.20800000000000002,15.9,77.2
46021.0,,,0.032,0.098,0.23600000000000002,12.6,84.7
46023.0,,,0.035,0.249,0.172,27.2,69.4
46025.0,,,0.044000000000000004,0.114,0.18,24.0,68.7
46027.0,,,0.032,0.20199999999999999,0.493,51.4,41.6
46029.0,,,0.032,0.11199999999999999,0.21600000000000003,27.2,66.5
46031.0,,,0.04,0.424,0.177,45.5,50.0
46033.0,,,0.040999999999999995,0.113,0.245,23.7,69.8
46035.0,,,0.027999999999999997,0.128,0.24,29.6,64.9
46037.0,,,0.039,0.157,0.18600000000000003,35.5,59.2
46039.0,,,0.047,0.092,0.201,27.4,65.7
46041.0,,,0.098,0.349,0.146,52.0,42.4
46043.0,,,0.028999999999999998,0.121,0.189,13.3,83.4
46045.0,,,0.027000000000000003,0.107,0.25,19.8,74.7
46047.0,,,0.039,0.14,0.23,23.0,70.5
46049.0,,,0.03,0.142,0.267,18.2,76.7
46051.0,,,0.034,0.1,0.149,27.2,66.8
46053.0,,,0.034,0.165,0.21100000000000002,18.7,76.5
46055.0,,,0.027000000000000003,0.12,0.17800000000000002,7.4,89.7
46057.0,,,0.035,0.09,0.21600000000000003,20.1,74.3
46059.0,,,0.024,0.105,0.24600000000000002,18.4,76.5
46061.0,,,0.04,0.092,0.218,21.1,74.6
46063.0,,,0.028999999999999998,0.109,0.308,4.9,90.2
46065.0,,,0.027000000000000003,0.10300000000000001,0.344,30.0,63.3
46067.0,,,0.03,0.115,0.237,20.6,74.8
46069.0,,,0.031000000000000003,0.102,0.196,18.1,78.7
46071.0,,,0.054000000000000006,0.36200000000000004,0.218,29.5,65.9
46073.0,,,0.024,0.129,0.193,27.3,67.0
46075.0,,,0.028999999999999998,0.13699999999999998,0.159,12.4,80.6
46077.0,,,0.031000000000000003,0.10300000000000001,0.222,27.6,65.9
46079.0,,,0.037000000000000005,0.10099999999999999,0.317,34.1,59.5
46081.0,,,0.032,0.136,0.309,28.3,62.6
46083.0,,,0.024,0.035,0.41000000000000003,32.0,61.4
46085.0,,,0.049,0.222,0.179,26.0,68.8
46087.0,,,0.027000000000000003,0.094,0.215,24.1,69.3
46089.0,,,0.033,0.156,0.153,16.9,78.5
46091.0,,,0.043,0.121,0.23600000000000002,38.7,54.2
46093.0,,,0.033,0.091,0.247,19.1,72.6
46095.0,,,0.047,0.38,0.152,34.8,58.9
46097.0,,,0.027999999999999997,0.12,0.201,26.4,66.4
46099.0,,,0.027000000000000003,0.09,0.309,39.1,53.7
46101.0,,,0.036000000000000004,0.107,0.239,35.6,59.0
46103.0,,,0.033,0.129,0.29600000000000004,29.5,62.4
46105.0,,,0.027999999999999997,0.128,0.19399999999999998,11.7,83.0
46107.0,,,0.032,0.094,0.222,16.1,80.1
46109.0,,,0.046,0.17600000000000002,0.17500000000000002,39.6,55.1
46111.0,,,0.034,0.135,0.185,21.5,72.9
46115.0,,,0.033,0.10300000000000001,0.219,31.1,62.8
46117.0,,,0.032,0.076,0.27899999999999997,21.0,73.3
46119.0,,,0.031000000000000003,0.083,0.249,15.9,78.9
46121.0,,,0.064,0.504,0.162,70.8,22.9
46123.0,,,0.027000000000000003,0.19,0.22100000000000003,17.6,78.7
46125.0,,,0.031000000000000003,0.102,0.226,23.2,70.8
46127.0,,,0.035,0.061,0.306,28.2,67.0
46129.0,,,0.049,0.12300000000000001,0.223,18.4,76.5
46135.0,,,0.027999999999999997,0.114,0.275,34.3,58.8
46137.0,,,0.051,0.5670000000000001,0.149,46.0,48.0
47001.0,,,0.04,0.153,0.23800000000000002,30.3,64.6
47003.0,,,0.04,0.168,0.157,22.1,74.9
47005.0,,,0.054000000000000006,0.188,0.128,23.3,74.6
47007.0,,,0.059000000000000004,0.231,0.12400000000000001,19.3,77.9
47009.0,,,0.035,0.121,0.23399999999999999,23.3,72.1
47011.0,,,0.037000000000000005,0.16899999999999998,0.218,18.4,77.5
47013.0,,,0.052000000000000005,0.192,0.11800000000000001,18.0,78.9
47015.0,,,0.036000000000000004,0.15,0.122,21.2,75.6
47017.0,,,0.052000000000000005,0.195,0.158,22.5,74.8
47019.0,,,0.046,0.207,0.155,16.4,80.5
47021.0,,,0.031000000000000003,0.11,0.19399999999999998,24.5,71.4
47023.0,,,0.04,0.16899999999999998,0.165,18.6,78.9
47025.0,,,0.047,0.225,0.13,17.1,80.2
47027.0,,,0.051,0.24800000000000003,0.128,24.2,73.3
47029.0,,,0.053,0.23,0.114,16.4,80.9
47031.0,,,0.037000000000000005,0.149,0.189,23.8,72.4
47033.0,,,0.042,0.177,0.13,24.2,73.8
47035.0,,,0.047,0.141,0.18600000000000003,19.8,77.6
47037.0,,,0.027999999999999997,0.146,0.391,60.3,34.3
47039.0,,,0.052000000000000005,0.19399999999999998,0.115,19.5,78.2
47041.0,,,0.048,0.171,0.136,22.6,74.4
47043.0,,,0.034,0.113,0.147,25.3,71.0
47045.0,,,0.049,0.17300000000000001,0.18100000000000002,21.2,76.6
47047.0,,,0.04,0.139,0.22399999999999998,30.4,67.6
47049.0,,,0.046,0.23399999999999999,0.11699999999999999,15.0,82.5
47051.0,,,0.038,0.149,0.20600000000000002,26.7,70.4
47053.0,,,0.046,0.16399999999999998,0.17800000000000002,27.0,70.7
47055.0,,,0.034,0.152,0.14800000000000002,26.2,71.6
47057.0,,,0.043,0.18300000000000002,0.111,14.5,82.9
47059.0,,,0.046,0.177,0.15,17.9,78.9
47061.0,,,0.05,0.23,0.11,21.0,76.3
47063.0,,,0.040999999999999995,0.167,0.16399999999999998,19.8,77.0
47065.0,,,0.037000000000000005,0.125,0.305,39.2,55.8
47067.0,,,0.057999999999999996,0.284,0.102,14.4,82.6
47069.0,,,0.052000000000000005,0.23,0.109,45.2,53.1
47071.0,,,0.047,0.187,0.129,16.3,80.5
47073.0,,,0.043,0.167,0.132,16.9,80.3
47075.0,,,0.053,0.20600000000000002,0.12400000000000001,54.3,44.1
47077.0,,,0.052000000000000005,0.152,0.14400000000000002,17.7,79.8
47079.0,,,0.046,0.18300000000000002,0.159,23.8,73.6
47081.0,,,0.035,0.17,0.11,23.5,73.2
47083.0,,,0.059000000000000004,0.157,0.107,27.3,68.9
47085.0,,,0.044000000000000004,0.136,0.125,27.6,69.0
47087.0,,,0.054000000000000006,0.18,0.081,25.4,72.6
47089.0,,,0.040999999999999995,0.141,0.162,18.4,77.7
47091.0,,,0.039,0.24300000000000002,0.109,15.1,82.4
47093.0,,,0.032,0.139,0.365,35.1,59.0
47095.0,,,0.055999999999999994,0.399,0.094,29.3,68.9
47097.0,,,0.057999999999999996,0.20800000000000002,0.086,42.1,56.3
47099.0,,,0.044000000000000004,0.156,0.122,18.0,79.3
47101.0,,,0.046,0.17500000000000002,0.12,19.3,77.8
47103.0,,,0.033,0.13,0.18300000000000002,19.2,78.2
47105.0,,,0.037000000000000005,0.126,0.262,21.1,75.5
47107.0,,,0.044000000000000004,0.22399999999999998,0.154,18.8,78.5
47109.0,,,0.057,0.171,0.122,18.4,78.1
47111.0,,,0.035,0.172,0.096,14.3,83.6
47113.0,,,0.04,0.17500000000000002,0.261,40.9,56.5
47115.0,,,0.049,0.157,0.13,26.1,70.9
47117.0,,,0.035,0.11699999999999999,0.134,25.0,71.6
47119.0,,,0.033,0.10400000000000001,0.207,28.6,67.8
47121.0,,,0.053,0.174,0.098,19.9,77.4
47123.0,,,0.04,0.17600000000000002,0.11699999999999999,18.7,78.4
47125.0,,,0.040999999999999995,0.128,0.262,37.9,56.4
47127.0,,,0.031000000000000003,0.099,0.195,17.0,79.5
47129.0,,,0.049,0.203,0.077,15.8,81.5
47131.0,,,0.055,0.207,0.156,19.8,77.9
47133.0,,,0.042,0.17800000000000002,0.13,23.7,73.9
47135.0,,,0.049,0.21100000000000002,0.10800000000000001,20.9,75.9
47137.0,,,0.044000000000000004,0.16899999999999998,0.07,20.5,77.4
47139.0,,,0.046,0.157,0.10800000000000001,19.2,78.2
47141.0,,,0.038,0.19,0.24800000000000003,25.4,70.4
47143.0,,,0.065,0.16,0.142,17.7,79.0
47145.0,,,0.044000000000000004,0.152,0.193,22.4,73.5
47147.0,,,0.034,0.11599999999999999,0.18100000000000002,24.5,71.7
47149.0,,,0.028999999999999998,0.10099999999999999,0.318,34.4,60.5
47151.0,,,0.051,0.228,0.083,13.1,84.9
47153.0,,,0.051,0.167,0.145,18.5,78.2
47155.0,,,0.04,0.126,0.18,17.4,79.1
47157.0,,,0.044000000000000004,0.189,0.306,62.3,34.6
47159.0,,,0.036000000000000004,0.13,0.11199999999999999,22.8,74.0
47161.0,,,0.054000000000000006,0.161,0.151,23.1,73.1
47163.0,,,0.040999999999999995,0.157,0.22,19.9,76.1
47165.0,,,0.03,0.08800000000000001,0.265,25.5,70.5
47167.0,,,0.045,0.14,0.153,24.7,72.3
47169.0,,,0.035,0.17500000000000002,0.152,30.0,66.8
47171.0,,,0.054000000000000006,0.16399999999999998,0.149,17.6,79.1
47173.0,,,0.044000000000000004,0.19,0.08800000000000001,16.3,81.0
47175.0,,,0.043,0.17500000000000002,0.099,22.3,75.3
47177.0,,,0.04,0.21600000000000003,0.14400000000000002,26.1,70.3
47179.0,,,0.038,0.149,0.319,26.3,69.2
47181.0,,,0.053,0.212,0.111,12.3,86.2
47183.0,,,0.049,0.22100000000000003,0.20800000000000002,22.8,74.2
47185.0,,,0.04,0.16,0.12300000000000001,18.8,78.3
47187.0,,,0.027000000000000003,0.039,0.5810000000000001,29.6,65.1
47189.0,,,0.03,0.084,0.297,25.5,69.8
48001.0,,,0.036000000000000004,0.188,0.12400000000000001,19.9,78.0
48003.0,,,0.031000000000000003,0.13,0.098,17.0,79.7
48005.0,,,0.051,0.2,0.167,25.2,72.5
48007.0,,,0.068,0.18100000000000002,0.195,23.5,73.9
48009.0,,,0.034,0.10099999999999999,0.23600000000000002,9.2,88.7
48011.0,,,0.026000000000000002,0.106,0.23600000000000002,6.9,90.9
48013.0,,,0.043,0.16899999999999998,0.14300000000000002,34.1,63.2
48015.0,,,0.044000000000000004,0.107,0.223,18.9,78.6
48017.0,,,0.043,0.172,0.14400000000000002,22.3,75.3
48019.0,,,0.036000000000000004,0.11900000000000001,0.23800000000000002,16.9,79.9
48021.0,,,0.036000000000000004,0.115,0.203,37.4,57.7
48023.0,,,0.034,0.177,0.24800000000000003,12.8,84.9
48025.0,,,0.065,0.266,0.092,40.7,56.1
48027.0,,,0.043,0.138,0.242,40.0,55.1
48029.0,,,0.035,0.156,0.273,54.5,41.0
48031.0,,,0.027999999999999997,0.106,0.28500000000000003,21.9,74.3
48033.0,,,0.034,0.11,0.38799999999999996,8.5,90.4
48035.0,,,0.04,0.16,0.184,16.4,81.1
48037.0,,,0.046,0.159,0.192,25.6,72.3
48039.0,,,0.053,0.09,0.297,35.8,60.4
48041.0,,,0.031000000000000003,0.239,0.396,34.9,58.5
48043.0,,,0.035,0.14,0.35700000000000004,44.2,49.1
48045.0,,,0.043,0.153,0.219,12.4,85.1
48047.0,,,0.083,0.35000000000000003,0.147,74.6,23.6
48049.0,,,0.039,0.168,0.17800000000000002,11.6,86.1
48051.0,,,0.042,0.166,0.14800000000000002,21.5,76.5
48053.0,,,0.032,0.10400000000000001,0.24100000000000002,19.9,76.6
